timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1640861770084,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770060,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770088,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770089,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770042,212,GET All Activities,200,OK,Endurance Test 1-1,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e197ec870738504dad0a7180d0998c267f349270fd5b_HVBkbkvX_,47,0,0
1640861770042,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-1,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861770090,92,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-1,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.e197ec870738504dad0a7180d0998c267f34.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e197ec870738504dad0a7180d0998c267f349270fd5b_HVBkbkvX_,92,0,64
1640861770182,72,GET All Activities-2,200,OK,Endurance Test 1-1,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_e197ec870738504dad0a7180d0998c267f349270fd5b_HVBkbkvX_,72,0,0
1640861769995,266,GET All Activities,200,OK,Endurance Test 1-9,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f5837acf077cd04f4608870011d709cc68c99270fd4b_xBpPBoJQ_,47,0,0
1640861769995,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-9,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861770046,145,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-9,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.f5837acf077cd04f4608870011d709cc68c9.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f5837acf077cd04f4608870011d709cc68c99270fd4b_xBpPBoJQ_,145,0,97
1640861770191,70,GET All Activities-2,200,OK,Endurance Test 1-9,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f5837acf077cd04f4608870011d709cc68c99270fd4b_xBpPBoJQ_,70,0,0
1640861770070,192,GET All Activities,200,OK,Endurance Test 1-10,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_bd4e85180c15f048560ba090eafefcf08cbf9270fd52_Vek4T2XC_,26,0,0
1640861770070,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-10,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770097,114,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-10,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.bd4e85180c15f048560ba090eafefcf08cbf.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_bd4e85180c15f048560ba090eafefcf08cbf9270fd52_Vek4T2XC_,114,0,86
1640861770211,51,GET All Activities-2,200,OK,Endurance Test 1-10,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_bd4e85180c15f048560ba090eafefcf08cbf9270fd52_Vek4T2XC_,51,0,0
1640861770052,222,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d3d1830103468044830af210b5ab47e8e5519270fd59_5PMBfDIS_,27,0,0
1640861770052,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770080,142,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.d3d1830103468044830af210b5ab47e8e551.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d3d1830103468044830af210b5ab47e8e5519270fd59_5PMBfDIS_,142,0,92
1640861770222,52,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d3d1830103468044830af210b5ab47e8e5519270fd59_5PMBfDIS_,52,0,0
1640861770086,192,GET All Activities,200,OK,Endurance Test 1-5,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f84fdf0f0637c04e1b0b8b70a2c260619bf49270fd59_3bTLODtL_,26,0,0
1640861770086,26,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-5,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770113,118,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-5,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.f84fdf0f0637c04e1b0b8b70a2c260619bf4.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f84fdf0f0637c04e1b0b8b70a2c260619bf49270fd59_3bTLODtL_,118,0,92
1640861770231,47,GET All Activities-2,200,OK,Endurance Test 1-5,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f84fdf0f0637c04e1b0b8b70a2c260619bf49270fd59_3bTLODtL_,47,0,0
1640861770263,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770290,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770290,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-10,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770040,252,GET All Activities,200,OK,Endurance Test 1-7,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_186dc587099a4041f708b8307c9714d4d6f29270fd4b_3zpl69Iu_,27,0,0
1640861770040,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-7,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770068,173,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-7,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.186dc587099a4041f708b8307c9714d4d6f2.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_186dc587099a4041f708b8307c9714d4d6f29270fd4b_3zpl69Iu_,173,0,125
1640861770241,51,GET All Activities-2,200,OK,Endurance Test 1-7,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_186dc587099a4041f708b8307c9714d4d6f29270fd4b_3zpl69Iu_,51,0,0
1640861770047,246,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a5e6bdcd0bd83043890b15c0f71b27025d379270fd52_oP15dgk4_,27,0,0
1640861770047,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770074,167,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.a5e6bdcd0bd83043890b15c0f71b27025d37.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a5e6bdcd0bd83043890b15c0f71b27025d379270fd52_oP15dgk4_,167,0,120
1640861770241,52,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_a5e6bdcd0bd83043890b15c0f71b27025d379270fd52_oP15dgk4_,52,0,0
1640861770254,45,Post All Activities,307,Temporary Redirect,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,45,0,0
1640861770299,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770299,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-1,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770274,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770301,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770301,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770278,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770304,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770305,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-5,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770261,48,Post All Activities,307,Temporary Redirect,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,48,0,0
1640861770310,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770310,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-9,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770018,296,GET All Activities,200,OK,Endurance Test 1-3,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_81593de90288a047ca0a03706f71c543f67b9270fd59_ICOrZZVf_,47,0,0
1640861770018,47,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-3,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,47,0,0
1640861770065,175,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-3,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.81593de90288a047ca0a03706f71c543f67b.9270fd59.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_81593de90288a047ca0a03706f71c543f67b9270fd59_ICOrZZVf_,175,0,126
1640861770241,73,GET All Activities-2,200,OK,Endurance Test 1-3,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_81593de90288a047ca0a03706f71c543f67b9270fd59_ICOrZZVf_,73,0,0
1640861770292,28,Post All Activities,307,Temporary Redirect,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770320,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770320,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-7,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770293,29,Post All Activities,307,Temporary Redirect,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,29,0,0
1640861770322,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770322,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770090,233,GET All Activities,200,OK,Endurance Test 1-2,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9ca648d7000d2049010a8c50515817e1be929270fd4b_yMcaCOwg_,28,0,0
1640861770090,28,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-2,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770119,155,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-2,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.9ca648d7000d2049010a8c50515817e1be92.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9ca648d7000d2049010a8c50515817e1be929270fd4b_yMcaCOwg_,155,0,106
1640861770275,48,GET All Activities-2,200,OK,Endurance Test 1-2,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_9ca648d7000d2049010a8c50515817e1be929270fd4b_yMcaCOwg_,48,0,0
1640861770323,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770351,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770351,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-2,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770314,46,Post All Activities,307,Temporary Redirect,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,46,0,0
1640861770360,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770360,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-3,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770303,204,GET All Activities,200,OK,Endurance Test 1-6,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_cdd6fa32073030427b0af43097457966994d9270fd5b_KFGmosGs_,25,0,0
1640861770303,25,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-6,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
1640861770329,123,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-6,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.cdd6fa32073030427b0af43097457966994d.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_cdd6fa32073030427b0af43097457966994d9270fd5b_KFGmosGs_,123,0,94
1640861770453,54,GET All Activities-2,200,OK,Endurance Test 1-6,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_cdd6fa32073030427b0af43097457966994d9270fd5b_KFGmosGs_,54,0,0
1640861770323,187,GET All Activities,200,OK,Endurance Test 1-8,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_b89628de0e7b104a2c0802207e43dc2e802e9270fd52_bOFgPTTa_,27,0,0
1640861770323,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-8,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770351,101,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-8,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.b89628de0e7b104a2c0802207e43dc2e802e.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_b89628de0e7b104a2c0802207e43dc2e802e9270fd52_bOFgPTTa_,101,0,72
1640861770452,58,GET All Activities-2,200,OK,Endurance Test 1-8,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_b89628de0e7b104a2c0802207e43dc2e802e9270fd52_bOFgPTTa_,58,0,0
1640861769190,1336,GET All Activities,200,OK,Endurance Test 1-4,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_208968910b03e04e16085f80e919e94416059270fd5b_z6MvjFhS_,1124,0,1091
1640861769190,1124,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-4,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,1124,0,1091
1640861770315,141,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-4,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.208968910b03e04e16085f80e919e9441605.9270fd5b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_208968910b03e04e16085f80e919e94416059270fd5b_z6MvjFhS_,141,0,93
1640861770456,70,GET All Activities-2,200,OK,Endurance Test 1-4,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_208968910b03e04e16085f80e919e94416059270fd5b_z6MvjFhS_,70,0,0
1640861770508,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770536,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770536,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-6,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770511,26,Post All Activities,307,Temporary Redirect,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,26,0,0
1640861770537,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770538,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-8,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770321,222,GET All Activities,200,OK,Endurance Test 1-7,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f4bb992a049df048ad0b5330620103beacb59270fd4b_f1fT3fcg_,27,0,0
1640861770321,27,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-7,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770348,144,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-7,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.f4bb992a049df048ad0b5330620103beacb5.9270fd4b.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f4bb992a049df048ad0b5330620103beacb59270fd4b_f1fT3fcg_,144,0,92
1640861770492,51,GET All Activities-2,200,OK,Endurance Test 1-7,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_f4bb992a049df048ad0b5330620103beacb59270fd4b_f1fT3fcg_,51,0,0
1640861770291,253,GET All Activities,200,OK,Endurance Test 1-10,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_5e44b162038a0049c3092e80c60fcfde0fc19270fd52_ZpgWSKO4_,28,0,0
1640861770291,28,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-10,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,28,0,0
1640861770320,166,GET All Activities-1,302,Moved Temporarily,Endurance Test 1-10,text,true,,499,361,10,10,http://eqrkelava-appservice.azurewebsites.net.x.5e44b162038a0049c3092e80c60fcfde0fc1.9270fd52.id.opendns.com/h/eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_5e44b162038a0049c3092e80c60fcfde0fc19270fd52_ZpgWSKO4_,166,0,118
1640861770486,58,GET All Activities-2,200,OK,Endurance Test 1-10,text,true,,3160,257,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_5e44b162038a0049c3092e80c60fcfde0fc19270fd52_ZpgWSKO4_,58,0,0
1640861770526,27,Post All Activities,307,Temporary Redirect,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,763,312,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,27,0,0
1640861770554,0,Get Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 65: http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,1158,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/?id=<EOF>,0,0,0
1640861770554,0,Put Specified Activity,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 61: http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,Endurance Test 1-4,text,false,Test failed: code expected to contain /200/,1153,0,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities/<EOF>,0,0,0
1640861770306,256,GET All Activities,200,OK,Endurance Test 1-5,text,true,,4419,801,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities?X-OpenDNS-Session=_d0a0df370df17048070854a064126b9cc54e9270fd52_F8Uu6nnu_,25,0,0
1640861770306,25,GET All Activities-0,302,Moved Temporarily,Endurance Test 1-5,text,true,,760,183,10,10,http://eqrkelava-appservice.azurewebsites.net/api/Activities,25,0,0
